YEAR,SOURCE,Data Source ID,ORG_UNIT,ORG_NAME,ORG_TYPE,ORG_PART,ENERGY_TYPE,ENERGY_UNIT,SUB_SECTOR,CATEGORY,SUB_CATEGORY,CONSUMPTION_TOTAL,CONNECTION_TOTAL,EMISSIONS_TCO2e,EMISSIONS_TCO2eWithimports
2012,Pacific Northern Gas,2050,5951007,Vanderhoof,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,81105.627,1178,4044.997156,
2012,Pacific Northern Gas,2050,5949005,Kitimat,District Municipality,1005949,NG,RES,Res,Res-Total,Res-Total-Total,188073.481,2676,9379.826333,
2012,Pacific Northern Gas,2050,5949011,Terrace,City,1005949,NG,RES,Res,Res-Total,Res-Total-Total,218820.652,3133,10913.28614,
2012,Pacific Northern Gas,2050,5947007,Port Edward,District Municipality,1005947,NG,RES,Res,Res-Total,Res-Total-Total,5609.364,83,279.7569326,
2012,Pacific Northern Gas,2050,5947012,Prince Rupert,City,1005947,NG,RES,Res,Res-Total,Res-Total-Total,203227.906,2574,10135.626,
2012,Pacific Northern Gas,2050,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,RES,Res,Res-Total,Res-Total-Total,103978.555,1721,5185.743269,
2012,Pacific Northern Gas,2050,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,RES,Res,Res-Total,Res-Total-Total,109422.812,1837,5457.265787,
2012,Pacific Northern Gas,2050,5955014,Dawson Creek,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,404979.584,4256,20197.62779,
2012,Pacific Northern Gas,2050,5955034,Fort St. John,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,602967.152,6152,30071.90137,
2012,Pacific Northern Gas,2050,5955005,Pouce Coupe,Village,1005955,NG,RES,Res,Res-Total,Res-Total-Total,27699.531,307,1381.464249,
2012,Pacific Northern Gas,2050,5955030,Taylor,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,47264.115,495,2357.21266,
2012,Pacific Northern Gas,2050,5955003,Tumbler Ridge,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,87708.53,1109,4374.305058,
2012,Pacific Northern Gas,2050,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,RES,Res,Res-Total,Res-Total-Total,515025.739,4409,25685.98169,
2012,Pacific Northern Gas,2050,5951022,Burns Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,64860.359,162,3234.793656,
2012,Pacific Northern Gas,2050,5951013,Fort St. James,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,284291.126,142,14178.50819,
2012,Pacific Northern Gas,2050,5951009,Fraser Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,170087.196,58,8482.792744,
2012,Pacific Northern Gas,2050,5951034,Houston,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,143969.813,144,7180.235278,
2012,Pacific Northern Gas,2050,5951043,Smithers,Town,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,228400.639,399,11391.07075,
2012,Pacific Northern Gas,2050,5951038,Telkwa,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,4777.905,25,238.2894116,
2012,Pacific Northern Gas,2050,5951007,Vanderhoof,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,174203.508,243,8688.086395,
2012,Pacific Northern Gas,2050,5949005,Kitimat,District Municipality,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,938135.593,265,46787.82406,
2012,Pacific Northern Gas,2050,5949011,Terrace,City,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,278734.405,543,13901.37673,
2012,Pacific Northern Gas,2050,5947007,Port Edward,District Municipality,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3931.619,9,196.0824207,
2012,Pacific Northern Gas,2050,5947012,Prince Rupert,City,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,325342.322,389,16225.86269,
2012,Pacific Northern Gas,2050,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,123744.235,130,6171.520981,
2012,Pacific Northern Gas,2050,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,49040.211,135,2445.792251,
2012,Pacific Northern Gas,2050,5955014,Dawson Creek,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,583063.837,677,29079.25936,
2012,Pacific Northern Gas,2050,5955034,Fort St. John,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,694162.428,1020,34620.1016,
2012,Pacific Northern Gas,2050,5955005,Pouce Coupe,Village,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,18338.34,35,914.5916985,
2012,Pacific Northern Gas,2050,5955030,Taylor,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,22455.296,48,1119.917468,
2012,Pacific Northern Gas,2050,5955003,Tumbler Ridge,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,915170.345,107,45642.47365,
2012,Pacific Northern Gas,2050,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1362095.389,767,67932.05575,
2012,Pacific Northern Gas,2050,1005951,Bulkley-Nechako,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,497414.341,7400,24807.64491,
2012,Pacific Northern Gas,2050,1005949,Kitimat-Stikine,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,516316.945,7646,25750.37826,
2012,Pacific Northern Gas,2050,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,208837.27,2657,10415.38293,
2012,Pacific Northern Gas,2050,1005955,Peace River,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,1685644.651,16728,84068.49281,
2012,Pacific Northern Gas,2050,1005951,Bulkley-Nechako,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1194334.781,1303,59565.2974,
2012,Pacific Northern Gas,2050,1005949,Kitimat-Stikine,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1265910.209,943,63134.99304,
2012,Pacific Northern Gas,2050,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,329273.941,398,16421.94511,
2012,Pacific Northern Gas,2050,1005955,Peace River,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3595285.635,2654,179308.3995,
2010,Pacific Northern Gas,1050,5951022,Burns Lake,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,50448.907,647,2516.048429,
2010,Pacific Northern Gas,1050,5951013,Fort St. James,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,38011.74,504,1895.767111,
2010,Pacific Northern Gas,1050,5951009,Fraser Lake,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,27763.5,392,1384.654588,
2010,Pacific Northern Gas,1050,5951034,Houston,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,59952.342,910,2990.015143,
2010,Pacific Northern Gas,1050,5951043,Smithers,Town,1005951,NG,RES,Res,Res-Total,Res-Total-Total,116396.811,1611,5805.081434,
2010,Pacific Northern Gas,1050,5951038,Telkwa,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,28123.362,413,1402.602058,
2010,Pacific Northern Gas,1050,5951007,Vanderhoof,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,84081.124,1177,4193.394713,
2010,Pacific Northern Gas,1050,5949005,Kitimat,District Municipality,1005949,NG,RES,Res,Res-Total,Res-Total-Total,182189.284,2762,9086.362599,
2010,Pacific Northern Gas,1050,5949011,Terrace,City,1005949,NG,RES,Res,Res-Total,Res-Total-Total,220327.823,3132,10988.45358,
2010,Pacific Northern Gas,1050,5947007,Port Edward,District Municipality,1005947,NG,RES,Res,Res-Total,Res-Total-Total,5819.743,90,290.2492066,
2010,Pacific Northern Gas,1050,5947012,Prince Rupert,City,1005947,NG,RES,Res,Res-Total,Res-Total-Total,187775.822,2651,9364.981126,
2010,Pacific Northern Gas,1050,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,RES,Res,Res-Total,Res-Total-Total,103618.424,1737,5167.782384,
2010,Pacific Northern Gas,1050,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,RES,Res,Res-Total,Res-Total-Total,107639.559,1872,5368.329254,
2010,Pacific Northern Gas,1050,5955014,Dawson Creek,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,415298.248,4121,20712.25258,
2010,Pacific Northern Gas,1050,5955034,Fort St. John,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,597604.785,5896,29804.46296,
2010,Pacific Northern Gas,1050,5955005,Pouce Coupe,Village,1005955,NG,RES,Res,Res-Total,Res-Total-Total,27243.484,284,1358.719726,
2010,Pacific Northern Gas,1050,5955030,Taylor,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,46120.339,481,2300.168891,
2010,Pacific Northern Gas,1050,5955003,Tumbler Ridge,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,83589.815,1084,4168.891561,
2010,Pacific Northern Gas,1050,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,RES,Res,Res-Total,Res-Total-Total,482794.825,4254,24078.52287,
2010,Pacific Northern Gas,1050,5951022,Burns Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,72031.896,160,3592.461156,
2010,Pacific Northern Gas,1050,5951013,Fort St. James,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,225513.479,142,11247.07884,
2010,Pacific Northern Gas,1050,5951009,Fraser Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,126679.393,58,6317.906703,
2010,Pacific Northern Gas,1050,5951034,Houston,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,148929.649,149,7427.598171,
2010,Pacific Northern Gas,1050,5951043,Smithers,Town,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,231652.705,399,11553.26169,
2010,Pacific Northern Gas,1050,5951038,Telkwa,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,5303.277,25,264.4913945,
2010,Pacific Northern Gas,1050,5951007,Vanderhoof,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,200745.023,248,10011.79668,
2010,Pacific Northern Gas,1050,5949005,Kitimat,District Municipality,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1250856.162,267,62384.19954,
2010,Pacific Northern Gas,1050,5949011,Terrace,City,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,266316.144,539,13282.03831,
2010,Pacific Northern Gas,1050,5947007,Port Edward,District Municipality,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3778.254,12,188.4336174,
2010,Pacific Northern Gas,1050,5947012,Prince Rupert,City,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,355091.667,399,17709.55773,
2010,Pacific Northern Gas,1050,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,95716.911,133,4773.708646,
2010,Pacific Northern Gas,1050,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,43855.963,144,2187.237214,
2010,Pacific Northern Gas,1050,5955014,Dawson Creek,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,511572.626,658,25513.76389,
2010,Pacific Northern Gas,1050,5955034,Fort St. John,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,660183.991,1000,32925.48822,
2010,Pacific Northern Gas,1050,5955005,Pouce Coupe,Village,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,19527.027,35,973.875323,
2010,Pacific Northern Gas,1050,5955030,Taylor,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,25297.779,47,1261.681192,
2010,Pacific Northern Gas,1050,5955003,Tumbler Ridge,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,859145.781,101,42848.34936,
2010,Pacific Northern Gas,1050,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1513529.74,718,75484.57143,
2010,Pacific Northern Gas,1050,1005951,Bulkley-Nechako,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,508396.21,7391,25355.34586,
2010,Pacific Northern Gas,1050,1005949,Kitimat-Stikine,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,510156.666,7766,25443.14543,
2010,Pacific Northern Gas,1050,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,193595.565,2741,9655.230332,
2010,Pacific Northern Gas,1050,1005955,Peace River,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,1652651.496,16120,82423.01859,
2010,Pacific Northern Gas,1050,1005951,Bulkley-Nechako,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1106572.333,1314,55188.30328,
2010,Pacific Northern Gas,1050,1005949,Kitimat-Stikine,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1561028.269,950,77853.47507,
2010,Pacific Northern Gas,1050,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,358869.921,411,17897.99134,
2010,Pacific Northern Gas,1050,1005955,Peace River,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3589256.944,2559,179007.7294,
2007,Pacific Northern Gas,50,5951022,Burns Lake,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,58142.441,659.5,2899.749588,
2007,Pacific Northern Gas,50,5951013,Fort St. James,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,42713.223,508,2130.245113,
2007,Pacific Northern Gas,50,5951009,Fraser Lake,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,30932.26,397,1542.690789,
2007,Pacific Northern Gas,50,5951034,Houston,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,68069.948,918,3394.866131,
2007,Pacific Northern Gas,50,5951043,Smithers,Town,1005951,NG,RES,Res,Res-Total,Res-Total-Total,128636.256,1615.5,6415.501723,
2007,Pacific Northern Gas,50,5951038,Telkwa,Village,1005951,NG,RES,Res,Res-Total,Res-Total-Total,32057.244,417,1598.797341,
2007,Pacific Northern Gas,50,5951007,Vanderhoof,District Municipality,1005951,NG,RES,Res,Res-Total,Res-Total-Total,92707.977,1206,4623.643479,
2007,Pacific Northern Gas,50,5949005,Kitimat,District Municipality,1005949,NG,RES,Res,Res-Total,Res-Total-Total,218143.595,2842.5,10879.51914,
2007,Pacific Northern Gas,50,5949011,Terrace,City,1005949,NG,RES,Res,Res-Total,Res-Total-Total,254623.12,3156.5,12698.86979,
2007,Pacific Northern Gas,50,5947007,Port Edward,District Municipality,1005947,NG,RES,Res,Res-Total,Res-Total-Total,7596.193,102,378.8464527,
2007,Pacific Northern Gas,50,5947012,Prince Rupert,City,1005947,NG,RES,Res,Res-Total,Res-Total-Total,231969.42,2779,11569.05728,
2007,Pacific Northern Gas,50,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,RES,Res,Res-Total,Res-Total-Total,123325.762,1764,6150.650393,
2007,Pacific Northern Gas,50,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,RES,Res,Res-Total,Res-Total-Total,129539.325,1916.5,6460.540664,
2007,Pacific Northern Gas,50,5955014,Dawson Creek,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,428426.555,3971.5,21367.00326,
2007,Pacific Northern Gas,50,5955034,Fort St. John,City,1005955,NG,RES,Res,Res-Total,Res-Total-Total,615275.598,5659,30685.76295,
2007,Pacific Northern Gas,50,5955005,Pouce Coupe,Village,1005955,NG,RES,Res,Res-Total,Res-Total-Total,27495.116,275,1371.269419,
2007,Pacific Northern Gas,50,5955030,Taylor,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,48190.773,465,2403.42806,
2007,Pacific Northern Gas,50,5955003,Tumbler Ridge,District Municipality,1005955,NG,RES,Res,Res-Total,Res-Total-Total,82806.172,1079,4129.808777,
2007,Pacific Northern Gas,50,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,RES,Res,Res-Total,Res-Total-Total,497031.856,4072,24788.56916,
2007,Pacific Northern Gas,50,5951022,Burns Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,79965.233,166,3988.122058,
2007,Pacific Northern Gas,50,5951013,Fort St. James,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,341836.659,147,17048.48806,
2007,Pacific Northern Gas,50,5951009,Fraser Lake,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,137449.886,59,6855.065654,
2007,Pacific Northern Gas,50,5951034,Houston,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,236468.091,146,11793.4204,
2007,Pacific Northern Gas,50,5951043,Smithers,Town,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,242063.759,407,12072.49427,
2007,Pacific Northern Gas,50,5951038,Telkwa,Village,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,6621.729,31,330.2468148,
2007,Pacific Northern Gas,50,5951007,Vanderhoof,District Municipality,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,217738.782,256,10859.32982,
2007,Pacific Northern Gas,50,5949005,Kitimat,District Municipality,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3804525.415,273,189743.8569,
2007,Pacific Northern Gas,50,5949011,Terrace,City,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,366981.464,548,18302.53995,
2007,Pacific Northern Gas,50,5947007,Port Edward,District Municipality,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,4172.989,12,208.120315,
2007,Pacific Northern Gas,50,5947012,Prince Rupert,City,1005947,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,528399.84,436,26352.9909,
2007,Pacific Northern Gas,50,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,112771.504,136,5624.275773,
2007,Pacific Northern Gas,50,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,47811.876,158.5,2384.531254,
2007,Pacific Northern Gas,50,5955014,Dawson Creek,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,514424.485,646,25655.99523,
2007,Pacific Northern Gas,50,5955034,Fort St. John,City,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,668534.931,1008,33341.97632,
2007,Pacific Northern Gas,50,5955005,Pouce Coupe,Village,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,20877.955,30,1041.250425,
2007,Pacific Northern Gas,50,5955030,Taylor,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,28851.365,46,1438.909897,
2007,Pacific Northern Gas,50,5955003,Tumbler Ridge,District Municipality,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,838259.876,81,41806.70245,
2007,Pacific Northern Gas,50,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1722451.289,685,85904.15763,
2007,Pacific Northern Gas,50,1005951,Bulkley-Nechako,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,576585.111,7485,28756.14456,
2007,Pacific Northern Gas,50,1005949,Kitimat-Stikine,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,602306.04,7915.5,30038.92959,
2007,Pacific Northern Gas,50,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,239565.613,2881,11947.90373,
2007,Pacific Northern Gas,50,1005955,Peace River,Regional District,9000000,NG,RES,Res,Res-Total,Res-Total-Total,1699226.07,15521.5,84745.84163,
2007,Pacific Northern Gas,50,1005951,Bulkley-Nechako,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1374915.643,1348,68571.44285,
2007,Pacific Northern Gas,50,1005949,Kitimat-Stikine,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,4219318.755,979.5,210430.9281,
2007,Pacific Northern Gas,50,1005947,Skeena-Queen Charlotte,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,532572.829,448,26561.11122,
2007,Pacific Northern Gas,50,1005955,Peace River,Regional District,9000000,NG,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3793399.901,2496,189188.9919,
2020,Pacific Northern Gas,9050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,4953.932,130,302.9522621,
2020,Pacific Northern Gas,9050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1085.063,8,66.3558342,
2020,Pacific Northern Gas,9050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,4953.932,130,302.9522621,
2020,Pacific Northern Gas,9050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1085.063,8,66.3558342,
2019,Pacific Northern Gas,8050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,4299.289,128,262.9182896,
2019,Pacific Northern Gas,8050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1122.679,8,68.6561993,
2019,Pacific Northern Gas,8050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,4299.289,128,262.9182896,
2019,Pacific Northern Gas,8050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1122.679,8,68.6561993,
2018,Pacific Northern Gas,7050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,4683.891,121,286.4382018,
2018,Pacific Northern Gas,7050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1025.138,8,62.69118674,
2018,Pacific Northern Gas,7050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,4683.891,121,286.4382018,
2018,Pacific Northern Gas,7050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1025.138,8,62.69118674,
2017,Pacific Northern Gas,6050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,1451.938,125,88.79167126,
2017,Pacific Northern Gas,6050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,703.925,10,43.04775906,
2017,Pacific Northern Gas,6050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,1451.938,125,88.79167126,
2017,Pacific Northern Gas,6050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,703.925,10,43.04775906,
2016,Pacific Northern Gas,5050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,1485.657,129,90.85371961,
2016,Pacific Northern Gas,5050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1616.149,10,98.83381433,
2016,Pacific Northern Gas,5050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,1485.657,129,90.85371961,
2016,Pacific Northern Gas,5050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1616.149,10,98.83381433,
2015,Pacific Northern Gas,4050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,1634.092,133,99.93109876,
2015,Pacific Northern Gas,4050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1526.438,10,93.34763681,
2015,Pacific Northern Gas,4050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,1634.092,133,99.93109876,
2015,Pacific Northern Gas,4050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,1526.438,10,93.34763681,
2014,Pacific Northern Gas,3050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,3738.216,135,228.6064874,
2014,Pacific Northern Gas,3050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,2643.15,10,161.6389308,
2014,Pacific Northern Gas,3050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,3738.216,135,228.6064874,
2014,Pacific Northern Gas,3050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,2643.15,10,161.6389308,
2013,Pacific Northern Gas,2550,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,4318.361,132,264.0846168,
2013,Pacific Northern Gas,2550,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,2819.164,11,172.4028733,
2013,Pacific Northern Gas,2550,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,4318.361,132,264.0846168,
2013,Pacific Northern Gas,2550,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,2819.164,11,172.4028733,
2012,Pacific Northern Gas,2050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,4825.828,138,295.1182029,
2012,Pacific Northern Gas,2050,5951032,Granisle,Village,1005951,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3303.888,11,202.0456364,
2012,Pacific Northern Gas,2050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,RES,Res,Res-Total,Res-Total-Total,4825.828,138,295.1182029,
2012,Pacific Northern Gas,2050,1005951,Bulkley-Nechako,Regional District,9000000,PPRO,CSMI,CSMI,CSMI-Total,CSMI-Total-Total,3303.888,11,202.0456364,
2010,Pacific Northern Gas,1050,5951032,Granisle,Village,1005951,PPRO,RES,Res,Res-Total,Res-Total-Total,5324.729,144,325.6279448,
